subject,trial,trial_id,step_count,duration_walk_sec,mean_step_time,step_time_std,cadence_spm,distance_2d_m,walking_speed_ms,step_length_m
Afi,Afi_Jalan22,Jalan22,3,0.9882989999969141,0.49414949999845703,0.3108901029438655,182.13111619111427,2.6637423847586144,2.6952798543425946,1.3318711923793072
Afi,Afi_Jalan23,Jalan23,4,1.487660999999207,0.4958869999997357,0.15135873311608883,161.3270765316345,0.9032378805757925,0.6071530278580093,0.30107929352526414
Afi,Afi_Jalan24,Jalan24,3,1.1575809999994817,0.5787904999997409,0.1159874324249874,155.49667798631853,1.3386538922521214,1.1564235178814448,0.6693269461260607
Afi,Afi_Jalan25,Jalan25,5,1.2690180000063265,0.3172545000015816,0.05850748405524855,236.40326614634654,1.8800631380834474,1.481510221347589,0.47001578452086185
Afi,Afi_Jalan26,Jalan26,4,0.8329440000015893,0.27764800000052975,0.0022428769514712217,288.13461649227565,1.0359258135787346,1.2436920292081557,0.34530860452624484
Afi,Afi_Jalan27,Jalan27,6,3.857661999994889,0.7715323999989778,0.7334652095404309,93.32077304866962,2.278711360391059,0.5906975158513312,0.45574227207821183
Afi,Afi_Jalan28,Jalan28,6,5.656866999997874,1.1313733999995748,1.1078364077697986,63.63946686392579,0.6482915022866369,0.11460257104981973,0.12965830045732737
Afi,Afi_Jalan29,Jalan29,8,3.1264640000008512,0.4466377142858359,0.4008979936827887,153.5280751673038,0.17222411879532976,0.05508591136673343,0.024603445542189965
Afi,Afi_Jalan2,Jalan2,6,2.083814000005077,0.4167628000010154,0.25336774684448177,172.76014077989825,0.7326010509505032,0.3515673908269732,0.14652021019010064
Afi,Afi_Jalan30,Jalan30,10,5.558940000002622,0.6176600000002913,0.9496422892613726,107.93424645700746,3.4847346863876045,0.6268703541297371,0.38719274293195605
Afi,Afi_Jalan31,Jalan31,6,3.8025009999983013,0.7605001999996602,0.997455406689566,94.67453131508995,2.6982603588516563,0.709601485667686,0.5396520717703313
Afi,Afi_Jalan32,Jalan32,7,2.9621269999988726,0.4936878333331454,0.3678949491944665,141.79000427738575,2.3448054507922644,0.7915951783273157,0.3908009084653774
Afi,Afi_Jalan33,Jalan33,7,5.070749999998952,0.8451249999998254,1.3195627380162547,82.82798402604877,3.4601271217511225,0.6823698904011907,0.576687853625187
Afi,Afi_Jalan34,Jalan34,4,1.212812000005215,0.404270666668405,0.1273926272209454,197.88722407015103,1.3586114786232766,1.1202160587275147,0.45287049287442555
Afi,Afi_Jalan35,Jalan35,2,0.33138400000461843,0.33138400000461843,0.0,362.117664094608,1.788897914789135,5.398262785059639,1.788897914789135
Afi,Afi_Jalan36,Jalan36,4,1.1012279999995371,0.3670759999998457,0.11479572470844561,217.93851954372835,2.0152088907914645,1.8299651759602114,0.6717362969304882
Afi,Afi_Jalan37,Jalan37,6,1.6491709999972954,0.32983419999945907,0.05523456515386035,218.29149312023458,0.08786448529249415,0.053277971352054,0.017572897058498828
Afi,Afi_Jalan38,Jalan38,3,0.7661479999951553,0.38307399999757763,0.00332764450691717,234.94155176433043,2.8963174321204583,3.780362843913674,1.4481587160602292
Afi,Afi_Jalan39,Jalan39,7,2.1453360000014072,0.3575560000002345,0.04559633439819527,195.7735291813145,1.832898890470937,0.8543644867143118,0.30548314841182284
Afi,Afi_Jalan3,Jalan3,5,1.5973630000007688,0.3993407500001922,0.05202168869647701,187.8095335874536,3.0818162337170407,1.9293148981888009,0.7704540584292602
Afi,Afi_Jalan40,Jalan40,6,3.2581720000016503,0.65163440000033,0.511726570168149,110.49140438252421,1.2303276320803362,0.3776128553310608,0.24606552641606724
Afi,Afi_Jalan41,Jalan41,7,2.7942389999952866,0.46570649999921443,0.30890543845208196,150.30926130538887,3.000294956403347,1.0737431395125498,0.5000491594005578
Afi,Afi_Jalan42,Jalan42,9,4.300495000003139,0.5375618750003923,0.4396395935290749,125.5669405497753,2.1820593436351143,0.5073972516265038,0.2727574179543893
Afi,Afi_Jalan43,Jalan43,18,11.005297999996401,0.6473704705880235,0.9742028345120256,98.13455301259023,1.0416517033120254,0.09465002249937858,0.061273629606589726
Afi,Afi_Jalan44,Jalan44,13,7.867614000002504,0.6556345000002087,0.9188032553467781,99.1406034917005,0.4104605744090572,0.052170909046748676,0.034205047867421436
Afi,Afi_Jalan45,Jalan45,21,13.370720999999321,0.6685360499999661,0.747879900339042,94.23575587285562,0.3248276193314485,0.024293949393713696,0.016241380966572426
Afi,Afi_Jalan46,Jalan46,9,6.382721000001766,0.7978401250002207,0.9457894914094597,84.60341600390345,0.5234624094046356,0.08201242219493705,0.06543280117557945
Afi,Afi_Jalan47,Jalan47,10,5.939271999995981,0.6599191111106646,0.9099649148989856,101.02248221674408,0.28681063854742334,0.048290537720383477,0.03186784872749148
Afi,Afi_Jalan48,Jalan48,15,9.909685999999056,0.7078347142856468,0.8633062289818378,90.82023386009261,2.429056912060703,0.24511946312536387,0.17350406514719308
Afi,Afi_Jalan49,Jalan49,10,5.734035000001313,0.6371150000001459,0.540834470404564,104.6383567592215,0.18934549999061032,0.03302133663128442,0.02103838888784559
Afi,Afi_Jalan4,Jalan4,2,0.39192999999795575,0.39192999999795575,0.0,306.177123467522,4.584173262397556,11.696408191313415,4.584173262397556
Afi,Afi_Jalan50,Jalan50,8,5.678087000000232,0.8111552857143189,0.7251218243161656,84.53551345725776,1.7339436366780177,0.30537461590108544,0.24770623381114537
Afi,Afi_Jalan51,Jalan51,14,7.876797999997507,0.6059075384613467,0.5914881171661541,106.64231836340933,0.27499351287928364,0.03491184017660103,0.02115334714456028
Afi,Afi_Jalan52,Jalan52,6,3.5577069999999367,0.7115413999999873,0.9249184165526128,101.18877130691381,0.6828230563541862,0.19192785025697684,0.13656461127083724
Afi,Afi_Jalan53,Jalan53,6,3.5218630000017583,0.7043726000003516,0.6037145077050238,102.21862690281259,0.13982819972982324,0.039702907162985454,0.027965639945964647
Afi,Afi_Jalan54,Jalan54,10,4.384720000001835,0.48719111111131497,0.41708549567764347,136.83884033638384,0.9046309893178358,0.2063144258510138,0.10051455436864842
Afi,Afi_Jalan55,Jalan55,13,7.638520000000426,0.6365433333333689,0.8255411763235209,102.11402208804277,0.5063227050830028,0.06628544601349143,0.0421935587569169
Afi,Afi_Jalan56,Jalan56,12,6.000607999994827,0.5455098181813479,0.5817234172615162,119.98784123219193,0.4040561617934208,0.06733587026410809,0.03673237834485644
Afi,Afi_Jalan57,Jalan57,18,9.950505000000703,0.5853238235294531,0.6801766470137962,108.53720489562326,0.5845709311996018,0.05874786568114487,0.03438652536468246
Afi,Afi_Jalan58,Jalan58,9,4.998879000006127,0.6248598750007659,0.7105067059188528,108.0242190297741,1.1034533926338956,0.22074016847228012,0.13793167407923695
Afi,Afi_Jalan59,Jalan59,9,5.656943000001775,0.7071178750002218,0.6937697838577587,95.45791781883442,0.8477817129913187,0.14986569830932586,0.10597271412391483
Afi,Afi_Jalan5,Jalan5,5,1.9710740000009537,0.4927685000002384,0.2938349222575894,152.20128721694613,2.4929025918966925,1.2647432779771264,0.6232256479741731
Afi,Afi_Jalan60,Jalan60,17,8.409367999993265,0.525585499999579,0.6509464528221683,121.29330051923247,0.5860421045243299,0.06968919715783627,0.03662763153277062
Afi,Afi_Jalan61,Jalan61,10,5.106403999998292,0.5673782222220325,0.5824492990276534,117.49951629369721,0.9550692591027288,0.1870336266192507,0.10611880656696987
Afi,Afi_Jalan62,Jalan62,10,6.441838000006101,0.7157597777784557,0.5680226126360434,93.1411190407818,0.6315444065825193,0.09803792125507056,0.07017160073139103
Afi,Afi_Jalan63,Jalan63,10,3.451944000000367,0.3835493333333741,0.28781201799031336,173.8151024466029,2.2122197632524205,0.6408620079735319,0.2458021959169356
Afi,Afi_Jalan64,Jalan64,4,0.8785840000055032,0.29286133333516773,0.02771977150453022,273.1668229770821,0.5386178183723741,0.613052159348452,0.17953927279079138
Afi,Afi_Jalan65,Jalan65,6,3.1446219999997993,0.6289243999999599,0.43891979517558555,114.48116816584727,0.9895873371119773,0.3146919843186369,0.19791746742239547
Afi,Afi_Jalan66,Jalan66,12,5.654684000000998,0.5140621818182726,0.5168841684471828,127.32806996816673,0.2969244046843696,0.05250946024292731,0.026993127698579054
Afi,Afi_Jalan67,Jalan67,17,14.568875999997545,0.9105547499998465,1.1900778813833972,70.01226450140504,2.0787650870980925,0.14268534422960583,0.12992281794363078
Afi,Afi_Jalan68,Jalan68,15,15.405336000003444,1.1003811428573889,1.22502442256883,58.42131583496775,1.1732512548386278,0.07615875790299968,0.08380366105990199
Afi,Afi_Jalan69,Jalan69,25,15.126263999998628,0.6302609999999428,0.8210641302099185,99.16526645311335,2.0782527217489917,0.13739365660609787,0.08659386340620799
Afi,Afi_Jalan6,Jalan6,4,1.1523310000047786,0.3841103333349262,0.1466578764313543,208.2734908624386,3.92892997927201,3.4095498422377917,1.3096433264240033
Afi,Afi_Jalan70,Jalan70,24,16.06966999999713,0.6986813043477014,0.8313692848399,89.60980530404527,1.214203869744037,0.07555873081054269,0.05279147259756682
Afi,Afi_Jalan71,Jalan71,19,16.68901499999629,0.9271674999997939,0.9004970935801958,68.30840525940287,4.2377090440912575,0.2539220585572126,0.2354282802272921
Afi,Afi_Jalan72,Jalan72,26,15.894302000000607,0.6357720800000243,0.8272688042817387,98.14838046992818,2.5996615005204475,0.16355933720904184,0.1039864600208179
Afi,Afi_Jalan7,Jalan7,7,2.924983999997494,0.4874973333329156,0.4434709623716393,143.59052904233317,2.5485898285909276,0.871317528093525,0.4247649714318213
Afi,Afi_Jalan8,Jalan8,5,1.221944999997504,0.305486249999376,0.035183489843192084,245.51023163940502,1.6333870153248171,1.3367107482973075,0.4083467538312043
Afi,Afi_Jalan9,Jalan9,5,3.1344820000012987,0.7836205000003247,0.95240902260722,95.70959412109424,0.7815607508073008,0.24934287413581477,0.1953901877018252
